1.850500000000001592e+03,2.846000521535982557e+02
1.851500000000003411e+03,2.846810766575471803e+02
1.852500000000005230e+03,2.850689666674879845e+02
1.853500000000007049e+03,2.853760809981894226e+02
1.854500000000008868e+03,2.853871527070690490e+02
1.855500000000010687e+03,2.855991078487895152e+02
1.856500000000012506e+03,2.860119979617027184e+02
1.857500000000014325e+03,2.867656656885372399e+02
1.858500000000016144e+03,2.876679136910165653e+02
1.859500000000017963e+03,2.886352644499889948e+02
1.860500000000019782e+03,2.895530308919290405e+02
1.861500000000021600e+03,2.905227087894465399e+02
1.862500000000023419e+03,2.917931057455249970e+02
1.863500000000025238e+03,2.931452401323621189e+02
1.864500000000027057e+03,2.949360567178734414e+02
1.865500000000028876e+03,2.967312905359141268e+02
1.866500000000030695e+03,2.985706670891811996e+02
1.867500000000032514e+03,3.005542251127679378e+02
1.868500000000034333e+03,3.022821837022278828e+02
1.869500000000036152e+03,3.043820549563299664e+02
1.870500000000037971e+03,3.070125057895207306e+02
1.871500000000039790e+03,3.099770684925816795e+02
1.872500000000041609e+03,3.134045304871655162e+02
1.873500000000043428e+03,3.172264462120568282e+02
1.874500000000045247e+03,3.213808362434443779e+02
1.875500000000047066e+03,3.262849350908557540e+02
1.876500000000048885e+03,3.319683115341519510e+02
1.877500000000050704e+03,3.380519601182622296e+02
1.878500000000052523e+03,3.445357373378942611e+02
1.879500000000054342e+03,3.516122815462431390e+02
1.880500000000056389e+03,3.592769676406077792e+02
1.881500000000058208e+03,3.672771413723077103e+02
1.882500000000060027e+03,3.758358333393027237e+02
1.883500000000061846e+03,3.851974591275837270e+02
1.884500000000063665e+03,3.950394923168452124e+02
1.885500000000065484e+03,4.051935969258152568e+02
1.886500000000067303e+03,4.161077922535867515e+02
1.887500000000069122e+03,4.277050945384406759e+02
1.888500000000070941e+03,4.402859414743886646e+02
1.889500000000072760e+03,4.535517960787124707e+02
1.890500000000074579e+03,4.672485350104363988e+02
1.891500000000076398e+03,4.810966888548949782e+02
1.892500000000078217e+03,4.952687635446843046e+02
1.893500000000080036e+03,5.102055231926522652e+02
1.894500000000081855e+03,5.253303577243570999e+02
1.895500000000083674e+03,5.409432281000388230e+02
1.896500000000085493e+03,5.565985860747150582e+02
1.897500000000087311e+03,5.722584092049612536e+02
1.898500000000089130e+03,5.879768470669325779e+02
1.899500000000090949e+03,6.032115125709118502e+02
1.900500000000092768e+03,6.185619979297930513e+02
1.901500000000094587e+03,6.339172197519857264e+02
1.902500000000096406e+03,6.490259602147173155e+02
1.903500000000098225e+03,6.640530811424507647e+02
1.904500000000100044e+03,6.788831250382977487e+02
1.905500000000101863e+03,6.934413921265245335e+02
1.906500000000103682e+03,7.078672598206790099e+02
1.907500000000105501e+03,7.219682594169570393e+02
1.908500000000107320e+03,7.352625621285798161e+02
1.909500000000109139e+03,7.478918137850507719e+02
1.910500000000110958e+03,7.601768737398256235e+02
1.911500000000112777e+03,7.718677838249304841e+02
1.912500000000114596e+03,7.827617881941565656e+02
1.913500000000116415e+03,7.929419175876050758e+02
1.914500000000118234e+03,8.024784892810250767e+02
1.915500000000120053e+03,8.109348178947350334e+02
1.916500000000121872e+03,8.182278554044338534e+02
1.917500000000123691e+03,8.251590113901179393e+02
1.918500000000125510e+03,8.314943216194022853e+02
1.919500000000127329e+03,8.375050573945705992e+02
1.920500000000129148e+03,8.428433148826338766e+02
1.921500000000130967e+03,8.473770541744241882e+02
1.922500000000133014e+03,8.508837134411393208e+02
1.923500000000134833e+03,8.538075118229057807e+02
1.924500000000136652e+03,8.567055097901519503e+02
1.925500000000138471e+03,8.587581486945548477e+02
1.926500000000140290e+03,8.605143326128436456e+02
1.927500000000142109e+03,8.616176147139608474e+02
1.928500000000143928e+03,8.620153772791478559e+02
1.929500000000145747e+03,8.617010948276152931e+02
1.930500000000147566e+03,8.603798765792009817e+02
1.931500000000149385e+03,8.590021641603420903e+02
1.932500000000151203e+03,8.574360050713535202e+02
1.933500000000153022e+03,8.556065302535117780e+02
1.934500000000154841e+03,8.537391478232418649e+02
1.935500000000156660e+03,8.517254941063732758e+02
1.936500000000158479e+03,8.496240963678108074e+02
1.937500000000160298e+03,8.477753706850104436e+02
1.938500000000162117e+03,8.459745901380173336e+02
1.939500000000163936e+03,8.435317354778459276e+02
1.940500000000165755e+03,8.410544113213511537e+02
1.941500000000167574e+03,8.389588698064274013e+02
1.942500000000169393e+03,8.368824865953221206e+02
1.943500000000171212e+03,8.346830568138284434e+02
1.944500000000173031e+03,8.325111852015019167e+02
1.945500000000174850e+03,8.303933322215123098e+02
1.946500000000176669e+03,8.280106144437825151e+02
1.947500000000178488e+03,8.252301671730799626e+02
1.948500000000180307e+03,8.226449299882377773e+02
1.949500000000182126e+03,8.202098344590968964e+02
1.950500000000183945e+03,8.180661850448343557e+02
1.951500000000185764e+03,8.159466491900240044e+02
1.952500000000187583e+03,8.138823190046958871e+02
1.953500000000189402e+03,8.115534944894519640e+02
1.954500000000191221e+03,8.091903714221001565e+02
