1.850500000000001592e+03,2.281547114606908963e+03
1.851500000000003411e+03,2.281509743895496285e+03
1.852500000000005230e+03,2.280959556731218527e+03
1.853500000000007049e+03,2.281368731388766264e+03
1.854500000000008868e+03,2.282328622570988500e+03
1.855500000000010687e+03,2.282204614899036187e+03
1.856500000000012506e+03,2.282544955928818126e+03
1.857500000000014325e+03,2.281308422222646641e+03
1.858500000000016144e+03,2.281272987797941823e+03
1.859500000000017963e+03,2.280207301195972377e+03
1.860500000000019782e+03,2.280804797783229787e+03
1.861500000000021600e+03,2.280126064349550234e+03
1.862500000000023419e+03,2.280034642311218249e+03
1.863500000000025238e+03,2.279747825822335926e+03
1.864500000000027057e+03,2.278581195758982631e+03
1.865500000000028876e+03,2.279086777573015297e+03
1.866500000000030695e+03,2.278811981091683720e+03
1.867500000000032514e+03,2.279804654221280998e+03
1.868500000000034333e+03,2.281895735974685067e+03
1.869500000000036152e+03,2.282865930651160852e+03
1.870500000000037971e+03,2.284266686075543930e+03
1.871500000000039790e+03,2.285455418756611834e+03
1.872500000000041609e+03,2.286599852192798153e+03
1.873500000000043428e+03,2.287964512142171316e+03
1.874500000000045247e+03,2.289725654967449827e+03
1.875500000000047066e+03,2.290026270053640928e+03
1.876500000000048885e+03,2.290575919472516944e+03
1.877500000000050704e+03,2.291500803476928922e+03
1.878500000000052523e+03,2.292769969918850620e+03
1.879500000000054342e+03,2.293744258209306736e+03
1.880500000000056389e+03,2.295201400033119171e+03
1.881500000000058208e+03,2.297575238599150453e+03
1.882500000000060027e+03,2.299511948459779887e+03
1.883500000000061846e+03,2.301230967717943258e+03
1.884500000000063665e+03,2.303919088668187669e+03
1.885500000000065484e+03,2.307140483989153836e+03
1.886500000000067303e+03,2.309542125965082505e+03
1.887500000000069122e+03,2.312691834686825587e+03
1.888500000000070941e+03,2.313900762079281321e+03
1.889500000000072760e+03,2.316679981497640711e+03
1.890500000000074579e+03,2.318554023848432735e+03
1.891500000000076398e+03,2.322952823587889270e+03
1.892500000000078217e+03,2.325780270503571501e+03
1.893500000000080036e+03,2.329087346315507148e+03
1.894500000000081855e+03,2.332693541281265880e+03
1.895500000000083674e+03,2.335372120121370699e+03
1.896500000000085493e+03,2.340125010618736724e+03
1.897500000000087311e+03,2.343880680643232608e+03
1.898500000000089130e+03,2.348963624097020784e+03
1.899500000000090949e+03,2.355166908298766884e+03
1.900500000000092768e+03,2.359986669096748301e+03
1.901500000000094587e+03,2.365780178553083260e+03
1.902500000000096406e+03,2.371201187977297195e+03
1.903500000000098225e+03,2.376863149565636832e+03
1.904500000000100044e+03,2.382011557809162241e+03
1.905500000000101863e+03,2.387492040212152006e+03
1.906500000000103682e+03,2.391448915500574458e+03
1.907500000000105501e+03,2.395723122244125534e+03
1.908500000000107320e+03,2.400331249418341486e+03
1.909500000000109139e+03,2.404777396725665767e+03
1.910500000000110958e+03,2.408441062708327536e+03
1.911500000000112777e+03,2.412717207048969158e+03
1.912500000000114596e+03,2.417308742688438542e+03
1.913500000000116415e+03,2.421506437394235945e+03
1.914500000000118234e+03,2.424804289656487072e+03
1.915500000000120053e+03,2.429741343761932058e+03
1.916500000000121872e+03,2.434922065573183772e+03
1.917500000000123691e+03,2.438889665138354303e+03
1.918500000000125510e+03,2.443413430458509083e+03
1.919500000000127329e+03,2.445329374361199370e+03
1.920500000000129148e+03,2.448881877127693315e+03
1.921500000000130967e+03,2.451248329176939023e+03
1.922500000000133014e+03,2.456257509504293466e+03
1.923500000000134833e+03,2.458492029640612145e+03
1.924500000000136652e+03,2.461206588195687345e+03
1.925500000000138471e+03,2.463773885438502020e+03
1.926500000000140290e+03,2.465450076103581068e+03
1.927500000000142109e+03,2.468882556906056834e+03
1.928500000000143928e+03,2.471315540822185994e+03
1.929500000000145747e+03,2.475508189145031338e+03
1.930500000000147566e+03,2.480539602738682788e+03
1.931500000000149385e+03,2.483778522509012419e+03
1.932500000000151203e+03,2.487817966068984333e+03
1.933500000000153022e+03,2.490912363976356119e+03
1.934500000000154841e+03,2.494258585681184286e+03
1.935500000000156660e+03,2.497225873272310764e+03
1.936500000000158479e+03,2.500204752176627608e+03
1.937500000000160298e+03,2.501251109511497816e+03
1.938500000000162117e+03,2.502967727549643314e+03
1.939500000000163936e+03,2.505397531874883498e+03
1.940500000000165755e+03,2.507017400140844529e+03
1.941500000000167574e+03,2.508115235988136192e+03
1.942500000000169393e+03,2.509489196461427582e+03
1.943500000000171212e+03,2.511551733180240262e+03
1.944500000000173031e+03,2.512943100312898878e+03
1.945500000000174850e+03,2.513933787350143120e+03
1.946500000000176669e+03,2.515485203310701309e+03
1.947500000000178488e+03,2.517922108270526678e+03
